NAME;LONGNAME;HD_ICD_10;CAT
Q17_OSTEOCHONDROD_W_DEFECTS_GROWTH_TUBULAR_BONES_SPINE;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q77;Q
Q17_OSTEOGEN_IMPERFECTA;Osteogenesis imperfecta;Q7800;Q
Q17_OTHER_CHROMOSOME_ABNORMALITI_NOT_ELSEW_CLASSIFIED;Other chromosome abnormalities, not elsewhere classified;Q99;Q
Q17_OTHER_CONGEN_MALFO;Other congenital malformations;Q8;Q
Q17_OTHER_CONGEN_MALFO_BRAIN;Other congenital malformations of brain;Q04;Q
Q17_OTHER_CONGEN_MALFO_CIRCULATO_SYSTEM;Other congenital malformations of circulatory system;Q28;Q
Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM1;Other congenital malformations of the digestive system;Q3[8-9]|Q4[0-5];Q
Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM2;Other congenital malformations of digestive system;Q45;Q
Q17_OTHER_CONGEN_MALFO_EAR;Other congenital malformations of ear;Q17;Q
Q17_OTHER_CONGEN_MALFO_FACE_NECK;Other congenital malformations of face and neck;Q18;Q
Q17_OTHER_CONGEN_MALFO_FEMALE_GENITALIA;Other congenital malformations of female genitalia;Q52;Q
Q17_OTHER_CONGEN_MALFO_HEART;Other congenital malformations of heart;Q24;Q
Q17_OTHER_CONGEN_MALFO_INTESTINE;Other congenital malformations of intestine;Q43;Q
Q17_OTHER_CONGEN_MALFO_KIDNEY;Other congenital malformations of kidney;Q63;Q
Q17_OTHER_CONGEN_MALFO_LIMBS;Other congenital malformations of limb(s);Q74;Q
Q17_OTHER_CONGEN_MALFO_MALE_GENITAL_ORGANS;Other congenital malformations of male genital organs;Q55;Q
Q17_OTHER_CONGEN_MALFO_NERVOUS_SYSTEM;Other congenital malformations of nervous system;Q07;Q
Q17_OTHER_CONGEN_MALFO_NOT_ELSEW_CLASSIFIED;Other congenital malformations, not elsewhere classified;Q89;Q
Q17_OTHER_CONGEN_MALFO_PERIP_VASCULAR_SYSTEM;Other congenital malformations of peripheral vascular system;Q27;Q
Q17_OTHER_CONGEN_MALFO_RESPI_SYSTEM;Other congenital malformations of respiratory system;Q34;Q
Q17_OTHER_CONGEN_MALFO_SKIN;Other congenital malformations of skin;Q82;Q
Q17_OTHER_CONGEN_MALFO_SKULL_FACE_BONES;Other congenital malformations of skull and face bones;Q75;Q
Q17_OTHER_CONGEN_MALFO_TONGUE_MOUTH_PHARYNX;Other congenital malformations of tongue, mouth and pharynx;Q38;Q
Q17_OTHER_CONGEN_MALFO_UPPER_ALIME_TRACT;Other congenital malformations of upper alimentary tract;Q40;Q
Q17_OTHER_CONGEN_MALFO_URINARY_SYSTEM;Other congenital malformations of urinary system;Q64;Q
Q17_OTHER_CONGEN_MUSCULOS_DEFORMITI;Other congenital musculoskeletal deformities;Q68;Q
Q17_OTHER_OSTEOCHONDROD;Other osteochondrodysplasias;Q78;Q
Q17_OTHER_SEX_CHROMOSOME_ABNORMALITI_MALE_PHENOT_NOT_ELSEW_CLASSIFIED;Other sex chromosome abnormalities, male phenotype, not elsewhere classified;Q98;Q
Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS;Other specified congenital malformation syndromes affecting multiple systems;Q87;Q
Q17_PDA;Isolated patent ductus arteriosus;Q250;Q
Q17_PHAKOMATOSES_NOT_ELSEW_CLASSIFIED;Phakomatoses, not elsewhere classified;Q85;Q
Q17_REDUCT_DEFECTS_LOWER_LIMB;Reduction defects of lower limb;Q72;Q
Q17_REDUCT_DEFECTS_UPPER_LIMB;Reduction defects of upper limb;Q71;Q
Q17_RENAL_AGENE_OTHER_REDUCT_DEFECTS_KIDNEY;Renal agenesis and other reduction defects of kidney;Q60;Q
Q17_RVOTO;Right ventricular outflow tract obstruction;Q220|Q221|Q222|Q223|Q2240|Q2241|Q226|Q228|Q229|Q243|Q255|Q256;Q
Q17_SEPTA_DEFEC;Septal defects;Q2100|Q2108|Q2109|Q2110|Q2111|Q2112|Q2113|Q2118|Q2119|Q2188|Q219;Q
Q17_SPINA_BIFIDA;Spina bifida;Q05;Q
Q17_SYNDACTYLY;Syndactyly;Q70;Q
Q17_TUBEROUS_SCLEROSIS;Tuberous sclerosis 1;Q851;Q
Q17_UNDES_TESTICLE;Undescended testicle;Q53;Q
Q17_VACTREL;Vertebral, anorectal, cardiavascular, thracheoesophagial, renal and limb anomaly;Q8726|Q76|Q675|Q42|Q43[5-9]|Q20|Q21|Q22|Q23|Q24|Q25|Q26[1-4]|Q39|Q6[0-4]|Q69[0-1]|Q70[014]|Q71;Q
R18_ANOREXIA;Anorexia;R630;R
R18_RETEN_URINE;Retention of urine;R33;R
REITER;Reiter disease;M023;M
RESP_ILL_DIS_CLASS_ELSEWHERE;Respiratory disorders in diseases classified elsewhere;J99;J
RHEU_ARTHRITIS_OTH;Other arthritis (FG);;
RHEUMA_ARHTROPAT_REACTIVE;Reactive arthropathies, FINNGEN;;
RHEUMA_NOS;Other/unspecified rheumatoid arthritis;M06[8-9];M
RHEUMA_OTHER_WIDE;Other (seronegative) rheumatoid arthritis, wide;M06;M
RHEUMA_SERONEG;Seronegative rheumatoid arthritis;M060;M
RHEUMA_SEROPOS_STRICT;Seropositive rheumatoid arthritis, strict definition;;
RHEUMA_SEROPOS_WIDE;Seropositive rheumatoid arthritis, wide;M05;M
RHEUMAT_LUNG;Rheumatoid lung disease;M051|J990;M
RHINITIS_VASOMOTOR;Vasomotor rhinitis (mode);%J300;J
SCND_OTH_COXARTHROSIS;Other secondary coxarthrosis;M167;M
SCND_OTH_KNEEARTHROSIS;Other secondary gonarthrosis;M175;M
SFN;Small fibre neuropathy;G608|G628|G633;G
SLE_FG;SLE (Finngen);;
SLE_OTH;Other forms of systemic lupus erythematosus;M328;M
SLEEP;Sleep disorders (combined);;
SMOKING_DEPEND;Smoking dependency;F17;F
SPONDYLOARTHRITIS;Spondyloarthritis;M4[5-6];M
SPONDYLOPATHY_FG;Spondylopathies (FG);;
ST19_FRACT_FEMUR;Fracture of femur;S72;S
ST19_FRACT_FOOT_ANKLE;Fracture of foot, except ankle;S92;S
ST19_FRACT_FOREA;Fracture of forearm;S52;S
ST19_FRACT_INVOLVI_MULTIPLE_BODY_REGIONS;Fractures involving multiple body regions;T02;T
ST19_FRACT_LOWER_LEG_INCLU_ANKLE;Fracture of lower leg, including ankle;S82;S
ST19_FRACT_LUMBAR_SPINE_PELVIS;Fracture of lumbar spine and pelvis;S32;S
ST19_FRACT_NECK;Fracture of neck;S12;S
ST19_FRACT_RIBS_STERNUM_THORACIC_SPINE;Fracture of rib(s), sternum and thoracic spine;S22;S
ST19_FRACT_SHOUL_UPPER_ARM;Fracture of shoulder and upper arm;S42;S
ST19_FRACT_SKULL_FACIAL_BONES;Fracture of skull and facial bones;S02;S
ST19_FRACT_SPINE_LEVEL_UNSPE;Fracture of spine, level unspecified;T08;T
ST19_FRACT_WRIST_HAND_LEVEL;Fracture at wrist and hand level;S62;S
ST19_TOXIC_EFFECT_ALCOHOL;Toxic effect of alcohol;T51;T
ST19_TOXIC_EFFECT_ETHAN;Toxic effect of ethanol;T510;T
STILL_ADULT;Adult-onset Still disease;M061;M
SYSTINOTH_FG;Systemic disorders of connective tissue in diseases classified elsewhere (FG);;
SYSTSCLE_STRICT;Systemic sclerosis,strict definition;;
T1D;Type 1 diabetes, definitions combined;;
T1D_EARLY;Type1 diabetes, definitions combined, early onset;;
T1D_STRICT2;Type 1 diabetes, strict definition, subgroup 2;;
T2D;Type 2 diabetes, definitions combined;;
T2D_WIDE;Type 2 diabetes, wide definition;E11;E
TBC_RESP;Respiratory tuberculosis;;
TEMPOROMANDIB;Temporomandibular joint disorders;K076;K
TEMPOROMANDIB_INCLAVO;Temporomandibular joint disorders, including avohilmo;;
THROMBOCYTAEMIA;Essential (haemorrhagic) thrombocythaemia;D473;D
THYROIDITIS;Thyroiditis;;
THYROTOXICOSIS;Thyrotoxicosis;;
TONGUEABNORMALITY;Tongue abnormality;K14;K
TRACHEOBRONCHOMAL;Tracheo-bronchomalasia;J398;J
TRAUMBRAIN_NONCONCUS;severe traumatic brain injury, does not include concussion;S06[2-7];S
U22_COVID19_CONFIRMED;Covid-19 confirmed case;U071;U
U22_COVID19_SUSPECTED;Covid-19 suspected case;U072;U
ULCER_ARTHR;Arthropathy in ulcerative colitis;M075;M
ULCERENTER;Ulcerative enterocolitis;K510;K
ULCERILEO;Ulcerative ileocolitis;K511;K
ULCERNAS;Ulcerative colitis, NAS;K519;K
ULCEROTH;Other ulcerative colitis;K518;K
ULCERPROCT;Ulcerative proctitis;K512;K
ULCERRECT;Ulcerative rectosigmoiditis;K513;K
VAGINAL_LICHEN_PLANUS;Vaginal lichen planus;N778&L439;N
VD_MI;Vascular dementia (multiple infarctions);F011;F
VD_MX;Vascular dementia (mixed);F013;F
VD_O;Vascular dementia (other);F018;F
VD_SC;Vascular dementia (subcortical);F012;F
VD_SO;Vascular dementia (sudden onset);F010;F
VD_U;Vascular dementia (undefined);F019;F
VIRALPNEUMOKNOWN;Viral pneumonia (known virus, not influenza);B012|B052|B206|B250|J12[0-2]|J171;B
VIRALPNEUMONAS;Viral pneumonia (unknown virus, not influenza);J128|J129;J
VIT_DEF;Vitamin deficiency, wide;;
VOCALCORDDYS;Vocal cord dysfunction;J38;J
VWXY20_SUICI_OTHER_INTENTI_SELF_H;Suicide or other Intentional self-harm;X[6-7]|X8[0-4];X
WET_AMD;Wet age-related macular degeneration;H3531;H
YERSINIAENTERITIS;Enteritis due to Yersinia enterocolitica;A046;A
Z21_ASYMP_HUMAN_IMMUNODEFICIENCY_VIRUS_HIV_INFECTION_STATUS;Asymptomatic human immunodeficiency virus [HIV] infection status;Z21;Z
Z21_KIDNEY_TRANSPLANT_STATUS;Kidney transplant status;Z940;Z
Z21_LUNG_TRANSPLANT_STATUS;Lung transplant status;Z942;Z
Z21_PREVIOUS_SUICIDE_ATTEMPT;Previous suicide attempt;Z915;Z
Z21_PROBL_RELATED_MEDICAL_FACILITI_OTH_HEALTH_CARE;Problems related to medical facilities and other health care;Z75;Z
Z21_PROCREATIVE_MANAG;Procreative management;Z31;Z
Z21_TOBAC_USE;Tobacco use;Z720;Z
AD_AM_EXMORE;Alzheimer’s disease (Atypical or mixed), excluding more controls;F0024|G308;F
AD_EO_EXMORE;Alzheimer’s disease (Early onset), excluding more controls;F000|G300;F
AD_LO_EXMORE;Alzheimer’s disease (Late onset), excluding more controls;F001|G301;F
AD_U_EXMORE;Alzheimer’s disease (undefined), excluding more controls;F009&G309;F
ASTHMA_CHILD_EXMORE;Childhood asthma (age<16), excluding more controls;J45|J46;J
ASTHMA_MIXED_EXMORE;Asthma mixed form (mode), excluding more controls;%J458;J
CD2_EYE_NOS_EXALLC;Benign neoplasm: Eye, unspecified;D319;D
CD2_FOLLICULAR_LYMPHOMA_EXALLC;Follicular lymphoma;C82;C
CD2_HODGKIN_LYMPHOMA_EXALLC;Hodgkin lymphoma;C81;C
CD2_IMMUNOPROLIFERATIVE_EXALLC;Malignant immunoproliferative diseases;C88;C
CD2_INSITU_BLADDER_EXALLC;Carcinoma in situ, bladder;D090;D
CD2_INSITU_BREAST_EXALLC;Carcinoma in situ of breast;D05;D
CD2_INSITU_BREAST_INTRADUCTAL_EXALLC;Carcinoma in situ of breast, intraductal;D051;D
CD2_INSITU_BREAST_LOBULAR_EXALLC;Carcinoma in situ of breast, lobular;D050;D
CD2_INSITU_CERVIX_UTERI_EXALLC;Carcinoma in situ of cervix uteri;D06;D
CD2_INSITU_COLON_EXALLC;Carcinoma in situ of colon;D010;D
CD2_INSITU_ENDOMETRIUM_EXALLC;Carcinoma in situ of endometrium;D070;D
CD2_INSITU_LARYNX_EXALLC;Carcinoma in situ of larynx;D020;D
CD2_INSITU_MELANOMA_EXALLC;Melanoma in situ;D03;D
CD2_INSITU_ORALCAVITY_EXALLC;Carcinoma in situ of oral cavity;;
CD2_INSITU_OROPHARYNX_EXALLC;Carcinoma in situ of oropharynx, excluding all cancers;D000[1-7];D
CD2_INSITU_PENIS_EXALLC;Carcinoma in situ of penis;D074;D
CD2_INSITU_PROSTATE_EXALLC;Carcinoma in situ of prostate;D075;D
CD2_INSITU_RECTUM_EXALLC;Carcinoma in situ of rectum;D012;D
CD2_INSITU_SKIN_EXALLC;Carcinoma in situ of skin;D04;D
CD2_INSITU_VAGINA_EXALLC;Carcinoma in situ of vagina;D072;D
CD2_INSITU_VULVA_EXALLC;Carcinoma in situ of vulva;D071;D
CD2_LEIOMYOMA_ENDOMETRIOSIS_EXALLC;Benign leiomyoma with endometriosis;$!$;$
CD2_LEUKAEMIA_NAS_EXALLC;Leukaemia of unspecified cell type;C95;C
CD2_LYMPHOID_LEUKAEMIA_EXALLC;Lymphoid leukaemia;C91;C
CD2_MONOCYTIC_LEUKAEMIA_EXALLC;Monocytic leukaemia;C93;C
CD2_MULTIPLE_MYELOMA_PLASMA_CELL_EXALLC;Multiple myeloma and malignant plasma cell neoplasms;C90;C
CD2_MYELOID_LEUKAEMIA_EXALLC;Myeloid leukaemia;C92;C
CD2_NONFOLLICULAR_LYMPHOMA_EXALLC;Non-follicular lymphoma, hilmo, excluding all cancers;C83;C
CD2_NONHODGKIN_NAS_EXALLC;Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers;C85;C
CD2_OTHER_LEUKAEMIA_SPECIFIED_EXALLC;Other leukaemias of specified cell type;C94;C
CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC_EXALLC;Primary_lymphoid and hematopoietic malignant neoplasms;;
CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC_NAS_EXALLC;Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue;C96;C
CD2_TNK_LYMPHOMA_EXALLC;Mature T/NK-cell lymphomas, hilmo, excluding all cancers;C84;C
CD2_UVEAMELANOMA_EXALLC;Melanoma of uvea;C69[34];C
DM_NEPHROPATHY_EXMORE;Diabetic nephropathy, excluding more controls;N083;N
DM_RETINOPATHY_EXMORE;Diabetic retinopathy, excluding more controls;;
J10_ASTHMA_EXMORE;Asthma, excluding more controls;J45|J46;J
J10_ASTHMA_MAIN_EXMORE;Asthma (only as main-diagnosis), excluding more controls;J45|J46;J
KELA_DIAB_INSUL_EXMORE;Diabetes, insuline treatment (Kela reimbursement), excluding more controls;;
KRA_PSY_ALCOH_EXMORE;Alcohol abuse, main dg, excluding more controls;F100;F
KRA_PSY_ANXIETY_EXMORE;Anxiety disorders, excluding more controls;F4;F
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_EXMORE;Any mental disorder, or suicide (or attempt), or psychic disorders complicating pregnancy, partum or puerperum or nerve system disorders, excluding more controls;O993;O
KRA_PSY_AUTISM_EXMORE;Autism spe, excluding more controls;F84[0|5];F
KRA_PSY_BEHAV_EXMORE;Behavioural disorders, excluding more controls;F91;F
KRA_PSY_CHILDEMOT_EXMORE;Emotional disorders starting during childhood or adolecense, excluding more controls;F93;F
KRA_PSY_CHILDOTH_EXMORE;Other disorders starting during childhood or adolecense, excluding more controls;F98;F
KRA_PSY_CHILDSOC_EXMORE;Social disorders starting during childhood or adolecense, excluding more controls;F94;F
KRA_PSY_CODUCTEMOT_EXMORE;Mixed disorders of conduct and emotions, excluding more controls;F92;F
KRA_PSY_DEMENTIA_EXMORE;Any dementia, excluding more controls;F0[0-3]|F051|G30;F
KRA_PSY_DEVWIDE_EXMORE;Wide developmental disorders, excluding more controls;F84;F
KRA_PSY_EATING_EXMORE;KRA_PSY_EATING, excluding more controls;F50;F
KRA_PSY_HYPERKIN_EXMORE;Hyperkinetic disorders, excluding more controls;F90;F
KRA_PSY_MENTALRET_EXMORE;Mental retardation, excluding more controls;F7;F
KRA_PSY_MOTOR_EXMORE;Motor disorders, excluding more controls;F82;F
KRA_PSY_PERSON_EXMORE;Personality disorders, excluding more controls;F6[0-1];F
KRA_PSY_PUERPER_EXMORE;Mental and behabioural disorders of puerperum, not classified elsewhere, excluding more controls;F53;F
KRA_PSY_SCHIZODEL_EXMORE;Schizophrenia or delusion, excluding more controls;F2;F
KRA_PSY_SLEEP_NONORG_EXMORE;Nonorganic sleeping disorders, excluding more controls;F51;F
KRA_PSY_SPEELING_EXMORE;Speech and linguistic disorders, excluding more controls;F8[0-1];F
KRA_PSY_SUBSTANCE_EXMORE;Substance abuse, excluding more controls;F1;F
KRA_PSY_TIC_EXMORE;Tic and related disorders;F95;F
NONALLERG_ASTHMA_EXMORE;Non-allergic asthma (mode), excluding more controls;J451;J
O15_ICP_EXMORE;Intrahepatic Cholestasis of Pregnancy (ICP) , excluding more controls;O266;O
O15_ICP_WIDE_EXMORE;Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8, excluding more controls;O266;O
O15_POSTPART_HEAMORRH_ALLW;Postpartum hemorraghe, all women as controls;O72;O
PD_DEMENTIA_EXMORE;Dementia due to Parkinsons disease, excluding more controls;F023;F
PD2ND_EXMORE;Secondary parkinsonism, excluding more controls;G21;G
